,lemma,source,collection_count,is_unique
1867,propter,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1868,Prope,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1869,quadrans,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1870,quadriga,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1871,quadrusuel,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1872,quadro,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1873,quadruplex,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1874,qualis,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1875,quartus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1876,quassatio,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1877,questio,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1878,quercus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1879,questus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1880,quidam,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1881,quero,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
1882,quasi,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1883,quando,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1884,que,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1885,quin,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1886,quod,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1887,ratio,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1888,radix,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1889,ramus,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1890,rapina,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1891,Rhamnus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1892,rana,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1893,rex,alanus_de_insula_dist_summa.predicted_лем.csv,7.0,False
1894,regnum,alanus_de_insula_dist_summa.predicted_лем.csv,6.0,False
1895,reto,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1896,renis,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1897,responsum,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1898,reptilis,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1899,rectus,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1900,res,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1901,Regulus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1902,regula,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1903,reliquie,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1904,riuus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1905,rhinoceros,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1906,rota,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1907,rosa,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1908,Ros,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1909,rupis,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1910,Rufus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1911,rubrus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1912,ruina,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1913,rapio,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1914,regno,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1915,relinquo,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1916,respico,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1917,reddo,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1918,reuerto,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1919,reminiscor,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1920,repleo,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1921,redimeo,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1922,remitto,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1923,refero,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1924,recedo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1925,recenseo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1926,roro,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1927,rogo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1928,retro,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1929,sapientia,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1930,Saccus,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1931,satus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1932,sacramentum,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1933,sacrus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1934,sanctus,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1935,sacrarium,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1936,sacerdos,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1937,sacrificium,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1938,sanitas,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1939,sacerdotium,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1940,sal,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
1941,sagitta,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1942,sabbatum,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1943,sanguis,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
1944,salus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1945,salutaris,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1946,sagena,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1947,Scabellus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1948,Scandalus,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1949,stabulum,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1950,scama,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1951,scala,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1952,stadium,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1953,Stratus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1954,statera,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
1955,statura,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1956,stragulum,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1957,stagnum,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1958,saliunca,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1959,Saliua,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1960,saxum,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1961,scapula,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1962,Sarmentum,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1963,Sapphirus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1964,Sardius,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1965,Sardonix,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1966,salix,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1967,semen,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
1968,Smaragdus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1969,sepes,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1970,seruus,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
1971,sermo,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1972,sedes,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1973,sensus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1974,senex,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1975,senectus,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1976,semita,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1977,stella,alanus_de_insula_dist_summa.predicted_лем.csv,6.0,False
1978,sepulcrum,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1979,"SEMIS,",alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1980,semissum,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1981,sterilis,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1982,stercus,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1983,speculum,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1984,sphera,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1985,spelunca,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1986,spes,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1987,species,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1988,securis,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1989,schema,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1990,serra,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1991,serus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1992,serpens,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1993,sinus,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1994,scientia,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1995,signum,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
1996,similitudo,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
1997,simplex,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
1998,spina,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
1999,spiritus,alanus_de_insula_dist_summa.predicted_лем.csv,7.0,False
2000,spico,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2001,spiraculum,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2002,Sindon,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2003,situla,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2004,stillicidium,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2005,vilua,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2006,signaculum,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2007,signo,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2008,stipula,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2009,sinistra,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2010,Scintilla,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2011,stirps,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2012,Sycomorus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2013,Silica,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2014,symbolum,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2015,Sinapi,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2016,sitis,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
2017,sinceritas,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2018,sincor,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2019,synodus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2020,Stylus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2021,silentium,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2022,Syon,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2023,scriba,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2024,Sol,alanus_de_insula_dist_summa.predicted_лем.csv,6.0,False
2025,sors,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2026,soror,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2027,sopor,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2028,solitudo,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2029,solium,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2030,somnus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2031,Scorpius,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2032,scopa,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2033,stola,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2034,Strophea,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2035,spolium,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2036,sonus,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2037,sporta,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2038,sponsa,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2039,scoria,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2040,substantia,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2041,sus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2042,sudarium,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2043,sudor,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2044,surdus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2045,sulcus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2046,scutum,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
2047,sulphur,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2048,Spurius,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2049,susurrium,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2050,superliminare,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2051,sublimis,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2052,scrupulus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2053,superbia,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
2054,supercilium,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2055,subsellium,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2056,scrutinium,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2057,Struthius,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2058,sanctifico,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2059,sacrifico,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2060,Sanare,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2061,saluo,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
2062,saturo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2063,satiao,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2064,sapeo,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2065,semino,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2066,seou,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2067,sepelo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2068,sedo,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2069,sterneresterto,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2070,scribo,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2071,sibilo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2072,spiro,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2073,sileo,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2074,sitio,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2075,scio,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2076,sono,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2077,sto,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2078,soluo,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2079,spolio,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2080,scrutor,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2081,suffero,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2082,supero,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2083,suscipio,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
2084,suscito,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2085,surgo,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2086,subsanno,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2087,subduco,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2088,subiicio,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2089,suppono,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2090,subeo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2091,sustineo,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2092,supplanto,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2093,suggillo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2094,septuplum,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2095,semel,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2096,sero,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2097,simpliciter,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2098,sicut,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2099,similiter,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2100,simul,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2101,secundus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2102,sino,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2103,supra,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2104,tabernaculum,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
2105,talentum,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
2106,Thalamus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2107,tabula,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2108,tabes,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2109,talis,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2110,tantus,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2111,taxus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2112,Taurus,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2113,transitus,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
2114,trabes,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2115,Trabea,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2116,tradux,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2117,templum,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
2118,Testa,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2119,tectum,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2120,terra,alanus_de_insula_dist_summa.predicted_лем.csv,6.0,False
2121,tempus,alanus_de_insula_dist_summa.predicted_лем.csv,5.0,False
2122,terminus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2123,tempestas,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2124,Theophania,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2125,Telonius,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2126,testamentum,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2127,testimonium,alanus_de_insula_dist_summa.predicted_лем.csv,3.0,False
2128,Tela,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2129,testudo,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2130,terribilis,alanus_de_insula_dist_summa.predicted_лем.csv,2.0,False
2131,tepidus,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2132,Tenebre,alanus_de_insula_dist_summa.predicted_лем.csv,4.0,False
2133,tegmen,alanus_de_insula_dist_summa.predicted_лем.csv,1.0,True
2134,thesaurus,alanus_de_insula_dist_summa.predicted_лем.csv,6.0,False
